Group_ID,Site,Text,URL
191,walmart,Furniture,http://www.walmart.com/cp/Furniture/103150?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Home_Furniture
191,walmart,Business Office Furniture,http://www.walmart.com/browse/electronics/business-office-furniture/3944_546952_1071224/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_BusinessOfficeFurniture
191,walmart,Home Office Furniture,http://www.walmart.com/cp/office-furniture/97116?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_HomeOfficeFurniture
191,walmart,Patio Furniture,http://www.walmart.com/cp/91416?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_PatioGarden_PatioFurnitureDecor
191,wayfair,Bedroom Furniture,http://www.wayfair.com/Bedroom-Furniture-C45984.html
191,wayfair,Living Room Furniture,http://www.wayfair.com/Living-Room-Furniture-C45982.html
191,wayfair,Kitchen & Dining Furniture,http://www.wayfair.com/Kitchen-and-Dining-Furniture-C214999.html
191,wayfair,Bar Furniture,http://www.wayfair.com/Bar-Furniture-C531616.html
191,wayfair,Baby & Kids Furniture,http://www.wayfair.com/Baby-and-Kids-Furniture-C215047.html
191,wayfair,Accent Furniture,http://www.wayfair.com/Accent-Furniture-C504618.html
191,wayfair,Home Office Furniture,http://www.wayfair.com/Home-Office-Furniture-C332627.html
191,wayfair,Bathroom Furniture,http://www.wayfair.com/Bathroom-Furniture-C45985.html
191,wayfair,Game Room Furniture,http://www.wayfair.com/Game-Room-Furniture-C215192.html
191,wayfair,Patio Furniture,http://www.wayfair.com/Patio-Furniture-C33338.html
191,wayfair,Nursery Furniture,http://www.wayfair.com/Nursery-Furniture-C90450.html
191,wayfair,Kids Bedroom Furniture,http://www.wayfair.com/Kids-Bedroom-Furniture-C215056.html
191,wayfair,Kids Playroom Furniture,http://www.wayfair.com/Kids-Playroom-Furniture-C545073.html
192,bjs,Furniture & Decor,http://www.bjs.com/home/furniture--decor.category.439.385.2000233.1
192,overstock,Home Decor,http://www.overstock.com/Home-Garden/Home-Decor/3/dept.html
192,overstock,Nursery Decor,http://www.overstock.com/Baby/Nursery-Decor/267/dept.html
192,walmart,Patio & Outdoor Decor,http://www.walmart.com/cp/1102183?povid=cat121828-env999999-moduleA020813-lLinkGNAV4_PatioGarden_PatioGarden
192,bjs,Nursery,http://www.bjs.com/baby/nursery.category.1052.1035.2002365.1
192,walmart,Nursery Furniture,http://www.walmart.com/cp/414099?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Baby_Nursery
192,wayfair,Nursery Furniture,http://www.wayfair.com/Nursery-Furniture-C90450.html
192,bestbuy,Office Furniture,http://www.bestbuy.com/site/Office/Office-Furniture/abcat0809000.c?id=abcat0809000
192,bestbuy,Furniture & Décor,http://www.bestbuy.com/site/Home/Furniture/pcmcat249700050006.c?id=pcmcat249700050006
192,bjs,Office Furniture,http://www.bjs.com/office-supplies/office-furniture.category.1144.1143.2000999.1
192,bjs,Patio Furniture,http://www.bjs.com/seasonal/patio-furniture.category.29505.28511.2003620.1
192,bjs,Kids' Furniture,http://www.bjs.com/toys/kids-furniture.category.3000000000000002041.808.2004169.1
192,overstock,Furniture,http://www.overstock.com/Home-Garden/Furniture/32/dept.html
192,overstock,Office Furniture,http://www.overstock.com/Office-Supplies/Office-Furniture/310/dept.html
192,overstock,Baby Furniture,http://www.overstock.com/Baby/Baby-Furniture/266/dept.html
192,walmart,Furniture,http://www.walmart.com/cp/Furniture/103150?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Home_Furniture
192,walmart,Business Office Furniture,http://www.walmart.com/browse/electronics/business-office-furniture/3944_546952_1071224/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_BusinessOfficeFurniture
192,walmart,Home Office Furniture,http://www.walmart.com/cp/office-furniture/97116?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_HomeOfficeFurniture
192,walmart,Patio Furniture,http://www.walmart.com/cp/91416?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_PatioGarden_PatioFurnitureDecor
192,wayfair,Bedroom Furniture,http://www.wayfair.com/Bedroom-Furniture-C45984.html
192,wayfair,Living Room Furniture,http://www.wayfair.com/Living-Room-Furniture-C45982.html
192,wayfair,Kitchen & Dining Furniture,http://www.wayfair.com/Kitchen-and-Dining-Furniture-C214999.html
192,wayfair,Bar Furniture,http://www.wayfair.com/Bar-Furniture-C531616.html
192,wayfair,Baby & Kids Furniture,http://www.wayfair.com/Baby-and-Kids-Furniture-C215047.html
192,wayfair,Accent Furniture,http://www.wayfair.com/Accent-Furniture-C504618.html
192,wayfair,Home Office Furniture,http://www.wayfair.com/Home-Office-Furniture-C332627.html
192,wayfair,Bathroom Furniture,http://www.wayfair.com/Bathroom-Furniture-C45985.html
192,wayfair,Game Room Furniture,http://www.wayfair.com/Game-Room-Furniture-C215192.html
192,wayfair,Hallway & Entryway Furniture,http://www.wayfair.com/Hallway-and-Entryway-Furniture-C215147.html
192,wayfair,Patio Furniture,http://www.wayfair.com/Patio-Furniture-C33338.html
192,wayfair,Kids Bedroom Furniture,http://www.wayfair.com/Kids-Bedroom-Furniture-C215056.html
192,wayfair,Kids Playroom Furniture,http://www.wayfair.com/Kids-Playroom-Furniture-C545073.html
193,bestbuy,Car Security & Remote Start,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Security-Remote-Starters/abcat0304000.c?id=abcat0304000
193,bestbuy,Home Security & Monitoring,http://www.bestbuy.com/site/Home/Home-Security-Safety/pcmcat254000050002.c?id=pcmcat254000050002
193,bjs,Security Systems,http://www.bjs.com/electronics/security-systems.category.203.160.2000359.1
193,bestbuy,Monitors,http://www.bestbuy.com/site/Computers-PCs/Computer-Monitors/abcat0509000.c?id=abcat0509000
193,bjs,Monitors,http://www.bjs.com/computers/monitors.category.751.743.2001471.1
193,overstock,Monitors & Displays,http://www.overstock.com/Electronics/Monitors-Displays/215/dept.html
193,bestbuy,Home Theater Systems,http://www.bestbuy.com/site/Audio/Home-Theater-Systems/abcat0203000.c?id=abcat0203000
193,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
193,bestbuy,Home Audio,http://www.bestbuy.com/site/Audio/Home-Audio/pcmcat241600050001.c?id=pcmcat241600050001
193,bestbuy,Home Energy Technology,http://www.bestbuy.com/site/Home/Home-Energy-Technology/pcmcat211000050003.c?id=pcmcat211000050003
193,bjs,Audio & Home Theater,http://www.bjs.com/electronics/audio--home-theater.category.161.160.2000259.1
193,bjs,Home Improvement,http://www.bjs.com/home/home-improvement.category.623.385.2000668.1
193,bjs,Home Health Care,http://www.bjs.com/health--beauty/home-health-care.category.903.850.2001227.1
193,bloomingdales,Home,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3865&PageID=16603050684416
193,overstock,Home Decor,http://www.overstock.com/Home-Garden/Home-Decor/3/dept.html
193,overstock,Home Improvement,http://www.overstock.com/Home-Garden/Home-Improvement/36/dept.html
193,overstock,Home Office Equipment,http://www.overstock.com/Electronics/Home-Office-Equipment/8/dept.html
193,overstock,Home & Garden,http://www.overstock.com/Eziba/Home-Garden/355/dept.html
193,walmart,Home Audio & Theater,http://www.walmart.com/cp/Home-Audio-Theater/77622?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_HomeAudioTheater
193,walmart,Home Health Care,http://www.walmart.com/cp/home-medical-supplies-equipment/1005860?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_HomeMedical
193,walmart,Paint & Home Décor,http://www.walmart.com/cp/1067617?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_PaintHomeDecor
193,walmart,Home Office Furniture,http://www.walmart.com/cp/office-furniture/97116?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_HomeOfficeFurniture
193,wayfair,Home Entertainment,http://www.wayfair.com/Home-Entertainment-C431581.html
193,wayfair,Home Office Furniture,http://www.wayfair.com/Home-Office-Furniture-C332627.html
193,wayfair,Home Accents,http://www.wayfair.com/Home-Accents-C215457.html
193,wayfair,Home Health & Mobility,http://www.wayfair.com/Home-Health-and-Mobility-C407098.html
194,bestbuy,Home Audio,http://www.bestbuy.com/site/Audio/Home-Audio/pcmcat241600050001.c?id=pcmcat241600050001
194,bestbuy,Car Audio,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Audio/abcat0302000.c?id=abcat0302000
194,bestbuy,Audio Stands & Storage,http://www.bestbuy.com/site/Audio/Audio-Stands-Storage/pcmcat253300050003.c?id=pcmcat253300050003
194,bjs,Audio & Home Theater,http://www.bjs.com/electronics/audio--home-theater.category.161.160.2000259.1
194,overstock,Audio & Video,http://www.overstock.com/Electronics/Audio-Video/5/dept.html
194,walmart,Home Audio & Theater,http://www.walmart.com/cp/Home-Audio-Theater/77622?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_HomeAudioTheater
194,bestbuy,Home Theater Systems,http://www.bestbuy.com/site/Audio/Home-Theater-Systems/abcat0203000.c?id=abcat0203000
194,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
194,bestbuy,Home Energy Technology,http://www.bestbuy.com/site/Home/Home-Energy-Technology/pcmcat211000050003.c?id=pcmcat211000050003
194,bestbuy,Home Security & Monitoring,http://www.bestbuy.com/site/Home/Home-Security-Safety/pcmcat254000050002.c?id=pcmcat254000050002
194,bjs,Home Improvement,http://www.bjs.com/home/home-improvement.category.623.385.2000668.1
194,bjs,Home Health Care,http://www.bjs.com/health--beauty/home-health-care.category.903.850.2001227.1
194,bloomingdales,Home,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3865&PageID=16603050684416
194,overstock,Home Decor,http://www.overstock.com/Home-Garden/Home-Decor/3/dept.html
194,overstock,Home Improvement,http://www.overstock.com/Home-Garden/Home-Improvement/36/dept.html
194,overstock,Home Office Equipment,http://www.overstock.com/Electronics/Home-Office-Equipment/8/dept.html
194,overstock,Home & Garden,http://www.overstock.com/Eziba/Home-Garden/355/dept.html
194,walmart,Home Health Care,http://www.walmart.com/cp/home-medical-supplies-equipment/1005860?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_HomeMedical
194,walmart,Paint & Home Décor,http://www.walmart.com/cp/1067617?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_PaintHomeDecor
194,walmart,Home Office Furniture,http://www.walmart.com/cp/office-furniture/97116?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_HomeOfficeFurniture
194,wayfair,Home Entertainment,http://www.wayfair.com/Home-Entertainment-C431581.html
194,wayfair,Home Office Furniture,http://www.wayfair.com/Home-Office-Furniture-C332627.html
194,wayfair,Home Accents,http://www.wayfair.com/Home-Accents-C215457.html
194,wayfair,Home Health & Mobility,http://www.wayfair.com/Home-Health-and-Mobility-C407098.html
195,bestbuy,Sports & Outdoor Recreation,http://www.bestbuy.com/site/Health-Fitness/Sports-Outdoor-Recreation/pcmcat273800050017.c?id=pcmcat273800050017
195,bestbuy,Outdoor Play,http://www.bestbuy.com/site/Toys-Games/Outdoor-Toys-Games/pcmcat250300050003.c?id=pcmcat250300050003
195,bestbuy,Outdoor Living,http://www.bestbuy.com/site/Home/Outdoor-Living/pcmcat179100050006.c?id=pcmcat179100050006
195,bjs,Outdoor Living,http://www.bjs.com/home/outdoor-living.category.521.385.2000198.1
195,bjs,Awnings & Outdoor Shading,http://www.bjs.com/seasonal/awnings--outdoor-shading.category.29510.28511.2003635.1
195,bjs,Outdoor Party,http://www.bjs.com/seasonal/outdoor-party.category.3000000000000032003.28511.2005569.1
195,bjs,Bouncers & Outdoor Play,http://www.bjs.com/toys/bouncers--outdoor-play.category.129003.808.2001769.1
195,overstock,Outdoors,http://www.overstock.com/Sports-Toys/Outdoors/219/dept.html
195,overstock,Sports & Outdoors,http://www.overstock.com/As-Seen-on-TV/Sports-Outdoors/433/dept.html
195,walmart,Outdoor Power Equipment,http://www.walmart.com/cp/1102182?povid=cat121828-env999999-moduleA020813-lLinkGNAV3_HomeImprovement_OutdoorPowerEquipment
195,walmart,Grills & Outdoor Cooking,http://www.walmart.com/cp/Grills-Outdoor-Cooking/4089?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_PatioGarden_GrillsOutdoorCooking
195,walmart,Outdoor Play,http://www.walmart.com/cp/14521?povid=cat121828-env999999-module020813-lLinkGNAV4_PatioGarden_OutdoorPlay
195,walmart,Patio & Outdoor Decor,http://www.walmart.com/cp/1102183?povid=cat121828-env999999-moduleA020813-lLinkGNAV4_PatioGarden_PatioGarden
195,walmart,Outdoors & Recreation,http://www.walmart.com/cp/Outdoor-Play/546956?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors_OutdoorsRecreation
195,wayfair,Outdoor Lighting,http://www.wayfair.com/Outdoor-Lighting-C45346.html
195,wayfair,Outdoor Cooking,http://www.wayfair.com/Outdoor-Cooking-C215946.html
195,wayfair,Outdoor D�cor,http://www.wayfair.com/Outdoor-D%C3%A9cor-C215436.html
195,wayfair,Outdoor Games & Play,http://www.wayfair.com/Outdoor-Games-and-Play-C216137.html
195,wayfair,Outdoor Heating,http://www.wayfair.com/Outdoor-Heating-C215961.html
195,wayfair,Outdoor Recreation,http://www.wayfair.com/Outdoor-Recreation-C216001.html
195,bjs,Furniture & Decor,http://www.bjs.com/home/furniture--decor.category.439.385.2000233.1
195,overstock,Home Decor,http://www.overstock.com/Home-Garden/Home-Decor/3/dept.html
195,overstock,Nursery Decor,http://www.overstock.com/Baby/Nursery-Decor/267/dept.html
195,bestbuy,Home Theater Systems,http://www.bestbuy.com/site/Audio/Home-Theater-Systems/abcat0203000.c?id=abcat0203000
195,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
195,bestbuy,Home Audio,http://www.bestbuy.com/site/Audio/Home-Audio/pcmcat241600050001.c?id=pcmcat241600050001
195,bestbuy,Home Energy Technology,http://www.bestbuy.com/site/Home/Home-Energy-Technology/pcmcat211000050003.c?id=pcmcat211000050003
195,bestbuy,Home Security & Monitoring,http://www.bestbuy.com/site/Home/Home-Security-Safety/pcmcat254000050002.c?id=pcmcat254000050002
195,bjs,Audio & Home Theater,http://www.bjs.com/electronics/audio--home-theater.category.161.160.2000259.1
195,bjs,Home Improvement,http://www.bjs.com/home/home-improvement.category.623.385.2000668.1
195,bjs,Home Health Care,http://www.bjs.com/health--beauty/home-health-care.category.903.850.2001227.1
195,bloomingdales,Home,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3865&PageID=16603050684416
195,overstock,Home Improvement,http://www.overstock.com/Home-Garden/Home-Improvement/36/dept.html
195,overstock,Home Office Equipment,http://www.overstock.com/Electronics/Home-Office-Equipment/8/dept.html
195,overstock,Home & Garden,http://www.overstock.com/Eziba/Home-Garden/355/dept.html
195,walmart,Home Audio & Theater,http://www.walmart.com/cp/Home-Audio-Theater/77622?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_HomeAudioTheater
195,walmart,Home Health Care,http://www.walmart.com/cp/home-medical-supplies-equipment/1005860?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_HomeMedical
195,walmart,Paint & Home Décor,http://www.walmart.com/cp/1067617?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_PaintHomeDecor
195,walmart,Home Office Furniture,http://www.walmart.com/cp/office-furniture/97116?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Office_HomeOfficeFurniture
195,wayfair,Home Entertainment,http://www.wayfair.com/Home-Entertainment-C431581.html
195,wayfair,Home Office Furniture,http://www.wayfair.com/Home-Office-Furniture-C332627.html
195,wayfair,Home Accents,http://www.wayfair.com/Home-Accents-C215457.html
195,wayfair,Home Health & Mobility,http://www.wayfair.com/Home-Health-and-Mobility-C407098.html
195,bestbuy,Vacuum Cleaners & Floor Care,http://www.bestbuy.com/site/Home-Appliances/Vacuums-Floor-Care/abcat0911000.c?id=abcat0911000
195,bestbuy,Personal Care & Beauty,http://www.bestbuy.com/site/Appliances/Personal-Care/abcat0915000.c?id=abcat0915000
195,bjs,Personal Care,http://www.bjs.com/health--beauty/personal-care.category.884.850.2000054.1
195,bjs,Hair Care,http://www.bjs.com/health--beauty/hair-care.category.851.850.2001157.1
195,bjs,Skin Care,http://www.bjs.com/health--beauty/skin-care.category.876.850.2001127.1
195,overstock,Bath & Skin Care,http://www.overstock.com/Baby/Bath-Skin-Care/268/dept.html
195,walmart,Car Care & Maintenance,http://www.walmart.com/browse/auto-tires/car-care-maintenance/91083_1045959_1074764/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_CarCareMaintenance
195,walmart,Baby Bath & Skin Care,http://www.walmart.com/browse/baby/baby-bath-skin-care/5427_1097005/?_refineresult=true&povid=cat121828-env999999-moduleA082112-lLinkGNAV1_Baby_BabyBathSkinCare
195,walmart,Hair Care,http://www.walmart.com/cp/1007219?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_HairCare
195,walmart,Skin Care,http://www.walmart.com/cp/1007039?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_SkinCare
195,walmart,Oral Care,http://www.walmart.com/cp/Oral-Care/1007221?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_OralCare
195,walmart,Personal Care,http://www.walmart.com/cp/Personal-Care/1005862?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_PersonalCare
195,walmart,Gardening & Lawn Care,http://www.walmart.com/cp/4091?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_GardenCenter
195,bestbuy,Car Audio,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Audio/abcat0302000.c?id=abcat0302000
195,bestbuy,Car Security & Remote Start,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Security-Remote-Starters/abcat0304000.c?id=abcat0304000
195,bestbuy,Car Video & Back-Up Cameras,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Video/abcat0303000.c?id=abcat0303000
195,bestbuy,Smartphone & iPod Car Connectors,http://www.bestbuy.com/site/iPod-MP3-Accessories/Car-iPod-MP3-Connections/abcat0307011.c?id=abcat0307011
195,bestbuy,Car Installation Parts,http://www.bestbuy.com/site/Car-Audio-GPS/Car-Installation-Parts/pcmcat165900050023.c?id=pcmcat165900050023
195,bjs,Car Seats & Strollers,http://www.bjs.com/baby/car-seats--strollers.category.1036.1035.2000043.1
195,walmart,Car Seats,http://www.walmart.com/cp/Car-Seats/91365?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Baby_CarSeats
195,wayfair,Car Seats,http://www.wayfair.com/Car-Seats-C218247.html
195,bestbuy,iPod & MP3 Players,http://www.bestbuy.com/site/Audio/iPod-MP3-Players/abcat0201000.c?id=abcat0201000
195,walmart,iPods & MP3 Players,http://www.walmart.com/cp/iPods-MP3-Players/96469?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_iPodsMP3Players
195,bjs,MP3 Accessories & Docking Stations,http://www.bjs.com/electronics/mp3-accessories--docking-stations.category.3000000000000017503.160.2004786.1
195,bestbuy,Accessories,http://www.bestbuy.com/site/TV-Video/TV-Video-Accessories/abcat0107000.c?id=abcat0107000
195,bestbuy,Film Cameras & Accessories,http://www.bestbuy.com/site/Cameras-Camcorders/Film-Cameras/pcmcat267600050026.c?id=pcmcat267600050026
195,bjs,Computer Accessories,http://www.bjs.com/computers/computer-accessories.category.761.743.2001276.1
195,bjs,Swimming Pools & Accessories,http://www.bjs.com/seasonal/swimming-pools--accessories.category.28024.28511.2003523.1
195,bjs,Dolls & Accessories,http://www.bjs.com/toys/dolls--accessories.category.844.808.2001268.1
195,bjs,Jewelry Boxes & Accessories,http://www.bjs.com/jewelry/jewelry-boxes--accessories.category.26005.100.2000303.1
195,bloomingdales,Jewelry and Accessories,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3376&PageID=14502903908192
195,overstock,Accessories,http://www.overstock.com/Clothing-Shoes/Accessories/28/dept.html
195,overstock,Binders & Accessories,http://www.overstock.com/Office-Supplies/Binders-Accessories/177/dept.html
195,overstock,Computers & Accessories,http://www.overstock.com/Office-Supplies/Computers-Accessories/179/dept.html
195,overstock,Desk Accessories,http://www.overstock.com/Office-Supplies/Desk-Accessories/180/dept.html
195,overstock,Travel Accessories,http://www.overstock.com/Luggage-Bags/Travel-Accessories/277/dept.html
195,overstock,Bedding Accessories,http://www.overstock.com/Bedding-Bath/Bedding-Accessories/451/dept.html
195,walmart,Accessories,http://www.walmart.com/catalog/catalog.gsp?cat=426265&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_Accessories
195,walmart,Exterior Accessories,http://www.walmart.com/browse/auto-tires/exterior-accessories/91083_1045959_1074784/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_ExteriorAccessories
195,walmart,Interior Accessories,http://www.walmart.com/browse/auto-tires/interior-accessories/91083_1045959_1074769/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_InteriorAccessories
195,walmart,Tire Accessories,http://www.walmart.com/browse/auto-tires/tires-accessories/91083_1045959_1074768_1043579/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_TireAccessories
195,wayfair,Track Lighting & Accessories,http://www.wayfair.com/Track-Lighting-and-Accessories-C215745.html
195,wayfair,Shower Curtains & Accessories,http://www.wayfair.com/Shower-Curtains-and-Accessories-C424833.html
195,bestbuy,DJ & Lighting Equipment,http://www.bestbuy.com/site/Musical-Instruments/DJ-Lighting-Equipment/pcmcat152100050027.c?id=pcmcat152100050027
195,overstock,Lighting,http://www.overstock.com/Crafts-Sewing/Lighting/262/dept.html
195,walmart,Lighting,http://www.walmart.com/cp/home-lighting/133113?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_Lighting
195,wayfair,Ceiling Lighting,http://www.wayfair.com/Ceiling-Lighting-C215416.html
195,wayfair,Wall Lighting,http://www.wayfair.com/Wall-Lighting-C215424.html
196,bestbuy,Vacuum Cleaners & Floor Care,http://www.bestbuy.com/site/Home-Appliances/Vacuums-Floor-Care/abcat0911000.c?id=abcat0911000
196,bjs,"Vacuums, Storage & Laundry",http://www.bjs.com/home/vacuums-storage--laundry.category.730.385.2001372.1
196,bestbuy,Personal Care & Beauty,http://www.bestbuy.com/site/Appliances/Personal-Care/abcat0915000.c?id=abcat0915000
196,bjs,Home Health Care,http://www.bjs.com/health--beauty/home-health-care.category.903.850.2001227.1
196,bjs,Personal Care,http://www.bjs.com/health--beauty/personal-care.category.884.850.2000054.1
196,bjs,Hair Care,http://www.bjs.com/health--beauty/hair-care.category.851.850.2001157.1
196,bjs,Skin Care,http://www.bjs.com/health--beauty/skin-care.category.876.850.2001127.1
196,overstock,Bath & Skin Care,http://www.overstock.com/Baby/Bath-Skin-Care/268/dept.html
196,walmart,Car Care & Maintenance,http://www.walmart.com/browse/auto-tires/car-care-maintenance/91083_1045959_1074764/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_CarCareMaintenance
196,walmart,Baby Bath & Skin Care,http://www.walmart.com/browse/baby/baby-bath-skin-care/5427_1097005/?_refineresult=true&povid=cat121828-env999999-moduleA082112-lLinkGNAV1_Baby_BabyBathSkinCare
196,walmart,Hair Care,http://www.walmart.com/cp/1007219?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_HairCare
196,walmart,Skin Care,http://www.walmart.com/cp/1007039?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_SkinCare
196,walmart,Home Health Care,http://www.walmart.com/cp/home-medical-supplies-equipment/1005860?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_HomeMedical
196,walmart,Oral Care,http://www.walmart.com/cp/Oral-Care/1007221?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_OralCare
196,walmart,Personal Care,http://www.walmart.com/cp/Personal-Care/1005862?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_PersonalCare
196,walmart,Gardening & Lawn Care,http://www.walmart.com/cp/4091?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_GardenCenter
197,bestbuy,Vacuum Cleaners & Floor Care,http://www.bestbuy.com/site/Home-Appliances/Vacuums-Floor-Care/abcat0911000.c?id=abcat0911000
197,walmart,Flooring,http://www.walmart.com/cp/Hardware-Nuts-Bolts-Washers/1067616?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_Flooring
197,wayfair,Flooring,http://www.wayfair.com/Flooring-C215832.html
197,bjs,"Vacuums, Storage & Laundry",http://www.bjs.com/home/vacuums-storage--laundry.category.730.385.2001372.1
197,bestbuy,Personal Care & Beauty,http://www.bestbuy.com/site/Appliances/Personal-Care/abcat0915000.c?id=abcat0915000
197,bjs,Home Health Care,http://www.bjs.com/health--beauty/home-health-care.category.903.850.2001227.1
197,bjs,Personal Care,http://www.bjs.com/health--beauty/personal-care.category.884.850.2000054.1
197,bjs,Hair Care,http://www.bjs.com/health--beauty/hair-care.category.851.850.2001157.1
197,bjs,Skin Care,http://www.bjs.com/health--beauty/skin-care.category.876.850.2001127.1
197,overstock,Bath & Skin Care,http://www.overstock.com/Baby/Bath-Skin-Care/268/dept.html
197,walmart,Car Care & Maintenance,http://www.walmart.com/browse/auto-tires/car-care-maintenance/91083_1045959_1074764/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_CarCareMaintenance
197,walmart,Baby Bath & Skin Care,http://www.walmart.com/browse/baby/baby-bath-skin-care/5427_1097005/?_refineresult=true&povid=cat121828-env999999-moduleA082112-lLinkGNAV1_Baby_BabyBathSkinCare
197,walmart,Hair Care,http://www.walmart.com/cp/1007219?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_HairCare
197,walmart,Skin Care,http://www.walmart.com/cp/1007039?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_SkinCare
197,walmart,Home Health Care,http://www.walmart.com/cp/home-medical-supplies-equipment/1005860?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_HomeMedical
197,walmart,Oral Care,http://www.walmart.com/cp/Oral-Care/1007221?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_OralCare
197,walmart,Personal Care,http://www.walmart.com/cp/Personal-Care/1005862?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_PersonalCare
197,walmart,Gardening & Lawn Care,http://www.walmart.com/cp/4091?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_GardenCenter
198,bestbuy,Personal Care & Beauty,http://www.bestbuy.com/site/Appliances/Personal-Care/abcat0915000.c?id=abcat0915000
198,bjs,Personal Care,http://www.bjs.com/health--beauty/personal-care.category.884.850.2000054.1
198,walmart,Personalized Gifts,http://www.walmart.com/cp/133224?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_GiftRegistry_PersonalizedGifts
198,walmart,Personal Care,http://www.walmart.com/cp/Personal-Care/1005862?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health_PersonalCare
198,walmart,Personalized Jewelry,http://www.walmart.com/browse/jewelry/3891?_refineresult=true&facet=category%3APersonalized+Pendants||category%3APersonalized+Necklaces||category%3APersonalized+Earrings||category%3APersonalized+Bracelets||category%3APersonalized+Rings&povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Jewelry_PersonalizedJewelry
